Shaun Wahlstrom,PF,647,24.0,19.2,nan,15.0,nan,nan,nan
Corbin Delanoy,nan,841,26.3,19.2,2.1,10.0,1.6,3.2,3.3
Ross Gernier,G,344,12.3,19.2,5.5,6.0,2.7,7.7,4.5
Keion Burrell,"F, F",553,25.1,19.2,0.6,9.5,0.8,2.0,2.3
Conley Burk,nan,814,30.1,19.1,2.0,nan,3.9,2.8,2.7
Canaan Daniels,nan,604,25.2,19.1,2.4,3.8,1.2,2.6,2.2
Tyson Gilbert,nan,679,26.1,19.1,2.7,5.3,1.6,1.8,3.1
Creed Puyear,F,612,26.6,19.1,1.9,11.8,2.5,3.8,1.7
Preston House,nan,770,27.5,19.1,2.2,6.8,1.1,3.9,3.4
Jahbar Beard,G,792,28.3,19.1,2.5,4.6,1.5,2.8,1.0
Jason Williams,PG,672,32.0,19.0,3.5,2.7,1.6,4.3,1.1
Ryan Black,G,763,27.3,19.0,nan,7.3,nan,nan,nan
John Stubbs,F,711,20.3,19.0,3.1,4.9,1.8,2.6,1.9
Deviian Williams,W,518,22.5,19.0,3.5,10.2,2.5,2.8,2.8
Ryan Roth,"SG, PG",518,27.3,19.0,1.9,3.2,2.1,6.2,3.0
Anthony Ratliff,nan,485,24.3,18.9,nan,16.1,nan,nan,nan
Seneca Louis,F,453,22.7,18.9,4.2,9.3,2.3,4.3,1.7
Jaronn Wilkens,G,672,28.0,18.9,nan,8.8,nan,3.7,nan
James Chun,G,725,25.0,18.9,3.0,4.7,1.0,2.6,2.2
Akol Arop,"PF, C",676,27.0,18.9,1.5,11.5,1.7,2.0,2.3
Cardell McGee,PG,812,27.1,18.9,5.8,6.2,4.2,6.5,3.1
Nash Jared,SF,477,22.7,18.9,2.3,11.1,1.9,2.7,3.5
A'drelin Robinson,G,720,24.0,18.8,4.4,4.1,4.1,3.9,2.9
Hayden Blohm,"PG, SG",557,29.3,18.8,4.7,3.6,1.7,3.8,2.1
Jared Cattell,PG,585,29.3,18.8,3.8,3.8,1.0,4.4,2.6
Dalton Thatcher,"PG, SG",701,27.0,18.8,3.4,nan,2.4,1.4,1.6
Amir Crowder,"SG, PG",667,24.7,18.8,nan,nan,nan,nan,nan
Daniel Brady,G,395,17.2,18.8,1.1,2.4,1.9,3.3,3.4
Benson Lin,G,546,24.8,18.8,2.8,5.5,3.1,2.2,1.9
Austin Geno,nan,780,28.9,18.7,2.6,8.2,1.9,4.6,4.1
Antoine Dawson,F,531,17.7,18.7,2.6,8.6,2.2,2.5,5.1
Wyatt Heal,nan,545,24.8,18.7,2.6,8.7,3.2,4.2,3.2
Gene Holmes,PG,835,26.1,18.7,nan,nan,4.9,nan,nan
Nathan Aerts,W,626,24.1,18.7,1.3,4.8,0.6,nan,nan
Simeon Strauss,SF,846,23.5,18.6,4.2,7.5,3.4,1.6,2.4
Eric Remiger,nan,672,29.2,18.6,2.4,7.0,2.0,2.4,2.1
Jared Williams,nan,708,24.4,18.6,1.8,9.6,0.8,2.8,2.0
Luke Barach,G,527,22.9,18.5,2.1,4.6,1.9,2.9,2.7
Sam Gray,nan,557,26.5,18.5,5.6,3.6,3.7,2.8,2.1
Tanner Halling,"C, F",465,22.1,18.4,nan,12.7,nan,nan,nan
Myles Magee,G,649,24.0,18.4,3.5,7.7,3.0,4.1,2.8
Lj Waters,"G, SF",578,28.9,18.4,4.6,7.4,2.7,4.2,1.9
Name,none,none,none,none,none,none,none,none,none
Erik Alvey,nan,587,22.6,18.4,2.9,9.9,1.2,3.2,3.8
Donte Justice,G,653,23.3,18.4,2.5,nan,2.7,2.1,2.5
Tommy Bruner,"SG, PG",719,25.7,18.3,4.5,5.3,2.5,3.4,nan
Ray'sean Taylor,"PG, SG",901,29.1,18.3,4.5,5.6,2.1,4.0,2.8
Jaimon Cheek,"F, PF",399,22.2,18.3,0.9,nan,3.0,3.7,3.5
Reece Stratford,"G, F",825,30.6,18.3,4.4,6.9,1.7,3.9,2.6
Kevin Savage,G,823,23.5,18.2,1.9,3.7,2.9,2.5,2.1
Tiare Waldon,PG,539,24.5,18.2,9.0,6.3,8.6,2.0,3.6
Matt Krause,F,669,26.8,18.2,1.1,7.7,1.0,1.4,0.9
David Pickett,"PG, SG",432,21.6,18.2,nan,3.2,nan,nan,nan
Trey Anderson,"SG, SF",880,29.3,18.2,1.7,8.0,1.3,1.6,2.7
Drew Comer,G,817,31.4,18.2,2.1,3.8,0.3,2.1,1.8
Brogan Jones,nan,361,19.0,18.2,1.9,nan,3.0,2.6,3.5
Darius Taylor,"PG, SG",597,23.0,18.2,10.0,5.3,3.4,4.4,2.1
Matt Williams,SG,488,17.4,18.2,nan,nan,nan,nan,nan
Donovan Grant,"W, G",867,28.9,18.1,nan,6.6,nan,3.5,nan
Tyler Cloud,PG,719,27.7,18.1,2.4,3.6,1.6,4.2,1.8
Jace Roquemore,"PG, SG",705,25.2,18.1,5.0,6.2,2.0,3.6,1.5
Christian Martin,F,647,23.1,18.1,2.7,7.9,1.7,2.4,2.7
Zach Kelch,"C, PF",722,24.9,18.1,1.8,9.3,0.5,2.2,3.0
Zack Swift,"G, G",855,25.1,18.1,nan,nan,nan,nan,nan
Mysta Goodloe,G,673,24.9,18.1,4.5,8.6,2.2,2.7,2.7
Zach Munson,F,674,27.0,18.0,1.8,7.6,0.3,1.9,3.0
Malcom Magee,"G, F",666,25.6,18.0,nan,10.6,nan,nan,nan
Evan Mobley,nan,837,25.4,18.0,4.1,11.4,1.5,2.6,1.8
Payton Beagle,G,1198,27.2,18.0,2.1,4.6,1.8,4.0,1.5
Mason Dunlow,"F, C",608,22.5,18.0,1.5,13.3,1.8,3.3,3.5
Joe Taylor,nan,631,27.4,18.0,5.7,7.2,2.5,2.0,1.8
Nik Burns,"SG, PG",653,29.7,17.9,5.4,3.2,2.4,nan,nan
Brandon Thomas,nan,814,24.7,17.9,1.8,7.1,0.6,1.5,1.2
Austin Earl,F,1004,27.9,17.9,3.0,4.5,2.5,2.9,nan
Isaiah Hanley,"SF, G",857,28.6,17.9,nan,7.5,nan,4.0,nan
Jared Mattley,PG,618,26.9,17.9,1.5,3.2,1.7,1.7,1.9
Noe Cantu,G,541,25.8,17.9,4.0,5.0,3.4,4.2,3.1
Lathan Falls,SG,658,28.6,17.8,3.1,6.1,1.7,3.5,2.6
Jamos Clay Jr.,F,690,27.6,17.8,nan,9.7,1.6,nan,3.5
Delphin Flowers,nan,391,21.7,17.8,nan,nan,nan,nan,nan
Devin Varney,"F, G",777,25.9,17.8,nan,5.6,nan,nan,nan
Leo Robledo,"SG, PG",514,27.1,17.7,nan,nan,nan,nan,nan
Jayden Lockett,"PG, SG",801,25.0,17.7,5.7,11.1,4.2,nan,nan
Abraham Alvarado,nan,352,16.0,17.7,1.5,3.2,2.6,1.5,2.8
Kyle Horvath,F,520,17.9,17.7,1.0,7.3,2.3,2.7,3.9
Ty Gillman,"SF, PF",455,22.8,17.7,1.7,6.9,2.4,3.6,2.8
Khalid Whitaker,G,688,28.7,17.7,5.7,nan,1.8,4.1,2.5
Ethan Reynolds,F,578,23.1,17.7,nan,11.7,nan,nan,nan
Braden Flanagan,PG,569,19.0,17.7,1.8,2.5,1.8,2.6,2.5
Antwann Jones,SG,618,22.9,17.7,nan,nan,nan,nan,nan
Derick Hall,"F, C",519,22.6,17.7,nan,12.6,nan,nan,nan
Brandon Maxwell,"SF, PF",609,25.4,17.7,1.5,10.8,1.3,3.3,3.6
Aaron Hahn,"SG, SF",684,29.7,17.6,5.5,9.1,1.8,2.6,2.6
Name,none,none,none,none,none,none,none,none,none
Joseph Urynowicz,"PF, SF",753,31.4,17.6,1.2,6.5,1.2,2.8,2.3
Beon Ja riley,SF,865,27.9,17.6,4.6,nan,1.7,3.1,3.1
Gus Etchison,G,458,20.8,17.6,4.8,3.3,2.1,4.2,2.0
Brenden Robertson,nan,791,25.5,17.6,2.5,6.8,2.3,3.2,2.6
Colton Ivey,G,504,20.2,17.6,2.7,4.6,1.2,5.4,4.1
Tyler Mcginnis,SG,730,29.2,17.6,1.8,5.0,2.1,1.3,1.6
Luke Mattern,"PG, SG",605,26.3,17.6,1.7,nan,1.5,2.1,1.7
Matt Smith,"PF, SF",483,24.2,17.6,4.9,6.3,5.0,4.4,3.1
Lamar Wright,"G, W",786,22.5,17.5,2.6,8.8,2.0,4.2,3.8
Kj Williams,SG,698,23.3,17.5,1.4,4.7,2.1,3.0,3.0
Mike Cunningham,"G, SG",572,26.0,17.5,3.2,6.4,1.8,2.5,2.6
Ali Ali,SF,715,29.8,17.5,4.8,5.2,1.6,nan,nan
Jarred Eades,G,428,18.6,17.5,3.1,4.0,1.1,3.0,3.7
Daniel Miller,G,622,25.9,17.5,4.5,5.4,1.0,3.2,2.6
Shemar Morrow,"SG, SF",467,19.5,17.5,3.3,12.2,3.3,3.2,3.3
Isaiah Alsip,"G, PG",689,30.0,17.5,1.8,3.8,2.0,3.6,3.2
Jesse Gomez,nan,455,23.9,17.4,2.9,9.3,1.3,2.7,2.0
Jacob Sanford,"PG, SG",782,30.1,17.4,1.7,3.1,1.1,2.4,2.0
Justin Shupe,"PG, SG",643,26.8,17.4,nan,nan,nan,nan,4.0
Jon Eineman,"G, F",716,29.8,17.4,2.5,4.9,1.3,3.2,3.5
Austin Willette,C,335,16.8,17.4,1.1,7.5,1.7,1.9,4.0
Jared Clark,nan,705,29.4,17.3,2.3,3.8,1.1,4.4,2.7
Winston Cook,SF,482,18.5,17.3,nan,8.2,nan,nan,nan
Aj Sommer,"SG, SF",719,26.6,17.3,nan,nan,nan,nan,nan
Rayshon Harrison,"PG, SG",612,27.8,17.3,4.2,5.3,1.8,4.1,2.2
Noah Watson,nan,822,28.3,17.2,2.9,nan,1.6,3.0,2.7
Kaylon Finley,nan,453,25.2,17.2,2.4,8.8,2.5,2.9,3.8
Justin Bailey,G,681,26.2,17.2,2.3,nan,1.9,2.0,3.0
Elijah Wagner,C,1160,26.4,17.2,1.3,15.4,1.2,2.3,3.1
Josh Sanders,G,751,30.0,17.2,nan,5.2,nan,2.4,nan
Sam Miner,G,632,22.6,17.2,2.7,6.8,1.9,5.7,2.0
Luke Turner,"SG, SF",443,13.4,17.1,2.5,7.7,1.5,2.0,1.8
Neo Stilson,"G, F",520,27.4,17.1,1.0,6.5,2.1,3.1,2.6
Lior Berman,"G, F",614,16.2,17.1,1.2,6.6,2.1,2.1,3.1
Brandt Hitzfield,"G, F",1131,29.8,17.1,5.0,9.5,2.1,3.0,2.6
Elijah Phillips,PF,470,21.4,17.1,1.6,7.2,2.2,4.3,3.3
Caleb Feekin,nan,751,31.3,17.0,3.0,4.9,1.7,3.8,2.3
Lucas Hatch,G,717,29.9,17.0,4.5,6.1,2.4,4.6,2.3
Kyle Glover,nan,631,27.4,17.0,3.0,6.9,2.7,3.8,2.4
Brayden Williams,G,639,24.6,17.0,4.0,nan,2.3,3.4,2.5
Michael Wudel,F,743,27.5,17.0,3.1,4.2,1.0,2.8,2.1
Noah Shook,G,924,24.3,16.9,1.9,3.5,1.9,1.0,1.3
Lok Wur,PF,522,26.1,16.9,1.5,10.4,0.8,3.6,3.6
Rhett Jackson,G,750,26.8,16.9,5.7,6.9,3.4,5.0,3.1
Steven Croell,G,574,23.9,16.9,5.3,5.4,2.8,4.0,3.1
Austin Lemke,G,775,33.7,16.9,3.5,6.8,nan,nan,2.6
Loddie Combs,nan,474,24.9,16.9,2.4,5.8,2.2,2.6,3.1
Troy Patterson,PF,672,26.9,16.9,0.8,4.5,0.6,2.3,2.5
Gabe Klinker,PG,547,24.9,16.8,3.6,2.8,1.9,3.0,2.6
Dashaad Mason,SG,312,13.0,16.8,1.3,4.7,2.5,2.7,2.5
Name,none,none,none,none,none,none,none,none,none
Tarik Bey,"G, F",558,26.6,16.8,2.0,nan,1.2,4.0,2.8
Larkin Lipps,nan,360,15.7,16.8,2.7,nan,2.6,8.5,5.9
Marcus Sherwood,C,562,29.6,16.8,2.7,10.3,2.2,3.4,2.5
Cameron Quick,nan,507,20.3,16.8,nan,8.1,nan,nan,nan
Charis Delisi,"PF, PG",626,25.0,16.8,1.4,5.9,2.8,3.1,1.4
Connor Jones,G,665,24.6,16.7,4.3,5.1,1.3,2.6,2.8
Aaron Parker,"PG, SG",396,15.2,16.7,3.2,6.5,3.0,4.6,3.7
Peyton Priest,"SG, SF",722,30.1,16.7,3.5,3.6,1.3,3.3,2.9
Jace Stieler,G,661,27.5,16.7,nan,5.2,nan,nan,nan
Peyton Mohr,"SG, PG",575,25.0,16.7,2.2,6.6,1.9,3.5,3.2
JoVon Hetherington,nan,694,28.9,16.7,2.2,8.3,1.8,3.9,2.4
Bryce Waterman,"SF, G",510,21.3,16.7,1.7,3.5,0.6,0.8,1.9
Tucker Peterson,G,480,25.3,16.7,2.9,10.2,1.1,3.1,3.3
Jackson Larsen,"G, F",777,27.8,16.6,1.3,12.5,1.6,1.3,2.5
Daniel Paster,"SF, SG",647,25.9,16.6,2.9,13.9,3.1,1.7,nan
Andrew Welage,G,816,31.4,16.6,4.3,5.3,1.5,3.1,1.7
Kyle Haase,"SF, PF",707,23.6,16.6,1.0,5.0,1.1,1.8,2.0
Grant Bulmash,"PF, SF",818,24.8,16.5,1.6,7.5,0.9,3.2,3.3
Garrett Wagner,"SG, PG",731,30.5,16.5,3.2,5.2,1.6,1.8,2.1
Brock Wood,"G, F",695,27.8,16.5,2.8,5.4,2.3,4.7,2.5
Andy Lenneper,F,641,23.7,16.5,1.0,9.0,2.0,nan,3.0
Davion Jones,F,397,18.0,16.5,2.3,12.2,2.3,4.8,4.7
Elian Soto,"SG, PG",409,18.6,16.5,1.6,3.4,2.4,3.4,2.3
Braxton Luther,"SG, W",570,24.8,16.5,1.3,8.7,1.4,1.7,0.0
Aedan Acheson,nan,479,26.6,16.5,nan,7.4,nan,3.9,2.6
Dion Dauti,"W, G",542,21.7,16.5,nan,nan,nan,3.5,nan
David Krumsieg,"PF, C",895,28.9,16.4,nan,8.9,nan,nan,nan
Ryan Davis,"F, SF",566,27.0,16.4,0.9,14.1,1.5,2.1,1.9
Chance Keyes,G,328,14.9,16.4,2.1,2.7,2.7,3.5,2.2
Lucas Doughtie,F,586,21.7,16.4,1.4,8.5,2.3,2.5,3.0
Jordan Francis,G,647,28.1,16.4,3.9,6.3,2.7,5.4,nan
Hayden Workman,C,636,24.5,16.4,2.8,9.6,0.9,3.6,3.3
Adam Poole,"SG, PG",752,28.9,16.3,3.6,4.6,2.6,3.6,2.9
Deric Woods,"C, PF",722,27.8,16.3,2.1,10.3,1.7,2.7,3.1
Michael Marsh,C,538,19.2,16.3,1.2,12.7,0.8,2.5,nan
Adolphus Lewis,"PG, SG",560,23.3,16.3,6.5,nan,6.4,nan,nan
Jordan Lipsey,G,612,22.7,16.3,4.0,5.2,3.4,4.2,2.5
Camron Chism,G,587,23.5,16.2,1.5,1.7,1.6,1.1,2.3
Chase Stafford,G,591,26.9,16.2,3.1,7.1,2.5,2.8,2.8
Quinn Neuenswander,"SG, SF",530,27.9,16.2,nan,nan,nan,2.5,1.8
Brock Proulx,"PF, C",398,20.9,16.2,1.8,10.1,2.1,6.3,5.2
Maurice Wright,G,828,29.6,16.2,4.8,7.0,3.0,3.6,2.2
Kyle Luedtke,SG,734,27.2,16.2,1.3,4.3,1.1,1.1,2.6
Jason Carpenter,G,606,23.3,16.2,nan,nan,nan,2.9,nan
Bhasil Belton,P,395,18.8,16.2,nan,nan,nan,nan,4.8
Blake Dean,"F, G",563,24.5,16.2,1.3,7.0,0.6,3.4,1.8
Dakota Young,G,612,24.5,16.2,3.9,7.7,1.5,4.8,2.7
Devin Butler,"SF, SG",555,23.1,16.1,1.6,4.3,1.4,1.7,2.0
KeSean Carter,G,674,21.7,16.1,5.4,6.8,3.1,2.7,3.3
Dylan Howell,C,387,16.1,16.1,nan,11.3,nan,nan,nan
Name,none,none,none,none,none,none,none,none,none
Sandford Silver,nan,780,41.1,16.1,nan,nan,nan,nan,nan
Zeke Brown,F,522,24.9,16.1,nan,7.2,nan,nan,nan
Justin Williams,PG,707,24.4,16.1,nan,nan,nan,nan,nan
Richard Aguirre,G,741,27.4,16.1,4.0,2.4,2.8,4.0,2.3
Travis Skorepa,F,648,29.5,16.1,nan,8.9,nan,nan,2.7
Lucas Holden,SF,700,24.1,16.1,nan,9.1,nan,nan,nan
Collin Russell,SG,364,13.0,16.1,2.9,3.3,1.3,1.9,2.9
Chris Kiser,nan,551,27.6,16.1,1.9,2.8,1.2,3.1,2.5
Tyreek Crawford,G,642,27.9,16.1,1.8,2.6,1.2,1.8,1.2
Joshua Tawhiao,"PG, SG",860,27.7,16.0,2.9,nan,2.8,2.0,3.0
Korbin Spencer,G,457,19.9,16.0,2.6,7.2,3.2,2.7,2.4
Isaiah Folkes,PG,543,22.6,16.0,4.7,4.5,3.1,2.4,3.5
Tim TenKley,SF,593,23.7,16.0,nan,5.4,2.0,1.4,2.8
Bryton Jones,"F, P",701,29.2,16.0,2.6,14.4,3.7,3.1,3.1
George Conditt,nan,792,29.3,16.0,4.4,18.5,2.2,1.3,3.8
Christopher Dean,SF,581,27.7,16.0,1.5,9.0,nan,3.3,2.1
Aaron Greer,G,552,23.0,15.9,5.0,4.2,1.3,2.6,4.2
Ak Tate,nan,374,15.6,15.9,2.9,4.6,2.7,3.3,2.9
Matthew Urbach,G,690,28.8,15.9,nan,4.9,nan,nan,nan
Anthony Byrd,"PG, SG",815,25.5,15.9,2.6,nan,1.5,2.8,2.2
Jordan Holloway,nan,805,29.8,15.9,0.8,9.2,0.8,2.0,1.6
Tyrus Buckner,"PF, C",789,21.3,15.9,1.7,13.7,1.3,2.9,3.2
Matthew Wright,"SG, SF",671,21.0,15.9,2.5,4.7,2.7,2.6,1.1
Noah Drapala,SG,553,22.1,15.9,nan,2.8,1.0,2.0,nan
Chase Ackerman,G,529,20.3,15.8,1.5,6.0,1.6,3.0,nan
Jeremiah Ortega,nan,527,24.0,15.8,2.1,10.6,2.4,nan,nan
Ryan Butler,C,487,24.4,15.8,1.9,13.5,1.7,2.6,3.7
Nate Higham,"PG, SG",621,28.2,15.8,2.9,4.8,2.3,6.2,3.2
Noah Williams,"PF, C",838,31.0,15.8,2.2,12.4,nan,nan,nan
Collin Kohl,"SG, SF",642,26.8,15.8,1.2,1.7,0.5,1.4,2.5
Frank Smith V,F,701,28.0,15.8,1.2,14.5,1.3,nan,3.5
Cameron Tweedy,"SF, PF",523,23.8,15.8,nan,nan,nan,3.6,nan
Sean Elmore,G,757,20.5,15.8,2.3,5.8,2.6,1.7,3.8
Gabriel Bossi,G,780,30.0,15.8,2.7,7.5,2.5,1.9,1.9
Ethan Cossairt,nan,642,29.2,15.8,4.8,4.9,3.1,4.2,1.8
Brice Roseborough,G,445,21.2,15.7,3.3,2.4,3.2,2.8,3.2
Will Riffle,"SG, PG",632,27.5,15.7,4.0,nan,nan,4.8,nan
Jaxon Anderson,"G, SF",563,25.6,15.7,4.8,7.0,4.1,3.1,1.9
Nate Liby,"PG, SG",494,27.4,15.7,2.6,5.1,1.6,4.5,3.8
Alec Laraby,SG,305,16.9,15.7,2.0,nan,3.1,4.7,3.3
Ronin Green,"G, F",425,22.4,15.7,1.9,8.4,2.0,3.6,3.8
Hayden Jones,PG,718,29.9,15.7,6.5,3.8,nan,nan,nan
Jacob Eyman,F,640,25.6,15.7,0.8,10.2,0.8,2.6,3.0
Arlo Washington,G,357,13.2,15.7,1.7,2.6,1.6,2.2,2.0
Kole Popko,"G, PG",453,20.6,15.7,3.3,4.7,1.7,2.8,3.4
Kiya Randolph,"W, SF",853,28.4,15.7,nan,5.9,nan,nan,nan
Liam Mcdonald,G,637,29.0,15.7,2.3,4.4,1.8,4.4,2.2
Lamont Murray,SG,674,24.1,15.6,2.6,6.7,2.8,2.6,2.7
Caleb Baron,SG,590,21.9,15.6,4.4,6.2,3.0,3.9,2.9
Tyler Alarid,"PG, SG",541,27.1,15.6,5.0,2.9,3.0,2.2,2.7
Name,none,none,none,none,none,none,none,none,none
Jayden Temme,PF,652,25.1,15.6,2.2,5.2,0.7,1.2,2.8
Donsha Gaither,SF,431,18.7,15.6,2.4,7.4,2.3,4.5,nan
Triston Wilkinson,"G, F",657,27.4,15.6,nan,nan,nan,nan,nan
James Williams,F,308,14.7,15.6,1.4,15.3,2.1,3.4,7.4
Zack Kirk,"SG, PG",688,20.8,15.6,2.9,7.1,2.9,3.8,3.4
Jonathan Harris,"PF, C",705,25.2,15.6,1.8,7.9,2.2,2.9,3.5
Antonio Daughtery,nan,938,28.4,15.6,nan,nan,nan,nan,nan
Josh Bratcher,G,546,20.2,15.5,2.0,4.5,1.9,1.3,1.3
Tylan Sanders,G,1047,28.3,15.5,nan,5.6,nan,nan,nan
Brandon Deravine,"PF, SF",672,24.9,15.5,2.4,12.7,nan,nan,4.6
Britton Johnson,G,701,18.4,15.5,1.6,3.8,1.8,1.0,3.0
Moses Ngodock,"C, PF",631,26.3,15.5,nan,13.3,nan,nan,nan
Paul Asfeld,"C, F",489,23.3,15.5,0.1,14.5,0.9,2.7,2.6
Buddy McGill,"PF, C",809,22.5,15.5,0.9,9.7,2.1,2.5,2.7
Dallaz Corbitt,PF,320,12.8,15.5,0.9,9.8,1.2,2.9,nan
Ka'Jon Smith,SF,574,20.5,15.5,2.2,9.3,1.3,3.7,3.2
Jordan Doyle,G,610,23.5,15.5,nan,nan,nan,nan,3.6
Yasir Rowell,G,389,21.6,15.5,nan,nan,nan,nan,nan
Peyton Hill,F,559,22.4,15.5,nan,9.3,nan,3.5,3.9
Ryan Bird,G,657,27.4,15.4,2.2,3.7,2.1,2.7,2.6
Jarrett Michaels,PG,589,28.0,15.4,nan,nan,nan,nan,nan
Will Winn,G,556,25.3,15.4,2.8,4.8,nan,nan,nan
Antonio Glasscoe,"G, SG",384,16.0,15.4,1.4,7.7,1.5,2.2,2.7
Francisco Corrales,G,484,21.0,15.4,4.0,2.5,3.2,3.4,1.7
Marshall Sweet,C,590,25.7,15.4,1.7,12.4,1.3,2.9,4.1
Ryan Segall,C,1002,21.8,15.4,1.3,12.0,0.6,3.1,3.6
E.J. Jackson,"G, F",600,25.0,15.4,3.7,11.3,3.1,4.9,3.7
Diamond Smith,F,571,19.0,15.4,2.0,8.8,1.7,3.0,3.0
Chase Streeter,"PF, C",559,22.4,15.3,1.3,7.2,0.9,1.7,3.8
Damien Forbing,nan,522,20.1,15.3,0.8,6.7,1.2,2.6,3.4
Ryan Marz,C,474,20.6,15.3,1.6,9.3,1.5,2.0,4.5
Allen Reed,G,443,24.6,15.3,nan,3.3,nan,3.5,3.8
Nathan Middleton,G,694,25.7,15.3,4.8,nan,2.1,1.8,1.9
Tyler Logan,"SG, W",502,25.1,15.3,nan,5.0,nan,nan,nan
Devin Swope,"PG, SG",661,28.7,15.3,4.6,4.3,3.8,2.8,3.1
Brent Cox,C,427,18.6,15.3,nan,13.3,nan,nan,nan
Joe Elliott,PG,732,30.5,15.3,1.8,1.8,1.0,2.6,2.4
Nathaniel Butts,G,642,27.9,15.3,4.2,nan,1.5,3.4,2.1
Darius Woods,"F, C",781,26.9,15.2,nan,11.1,nan,nan,2.1
William Bonilla,G,622,29.6,15.2,3.4,5.4,2.6,3.2,3.3
Nathan Brown,"F, G",967,21.0,15.2,2.2,5.7,1.7,2.5,2.8
Alex Holley,"SG, SF",385,20.3,15.2,2.5,5.0,2.6,3.4,3.7
Matthew Crawford,SG,377,14.5,15.2,3.0,4.3,2.6,2.9,2.3
Walker Nurrenbern,"SF, PF",693,30.1,15.2,2.8,5.1,0.9,2.8,3.0
Adam Nicol,C,559,24.3,15.2,nan,15.3,nan,nan,nan
Jay Nagle,F,785,29.1,15.2,1.7,7.1,2.4,2.0,1.4
Lutelson Jerome,W,678,22.6,15.2,nan,10.4,nan,nan,nan
Michael Rushton,nan,393,20.7,15.1,2.2,5.0,1.0,2.0,1.5
Jalen Tullis,nan,708,27.2,15.1,nan,nan,nan,nan,2.6
Braden Bontrager,SG,743,28.6,15.1,1.9,4.7,1.9,1.9,2.8
Name,none,none,none,none,none,none,none,none,none
Sam Masten,G,397,14.7,49.3,6.1,8.9,3.3,5.7,4.0
Taylor Bruninga,"F, PF",594,22.0,48.6,1.0,16.2,2.0,2.0,3.2
Yaniel Vidal,nan,351,14.0,46.1,10.0,19.7,5.6,5.8,2.4
Zion Williamson,"G, SF",1029,29.4,40.1,3.5,14.2,3.2,2.5,1.4
Teddy Allen,nan,658,26.3,38.5,4.9,15.8,3.9,3.1,3.5
Parker Hicks,nan,972,27.8,36.0,1.9,11.8,1.9,2.8,3.1
Desmond Pressley,nan,343,12.7,33.8,6.6,13.9,4.9,4.9,5.2
Maurice Williams,"PF, F",607,25.3,33.1,1.8,22.8,2.6,1.6,2.6
Chaz Smith,G,410,19.5,32.0,2.6,9.4,7.3,4.5,3.4
Joshua Streater,"G, F",637,29.0,31.9,2.0,11.9,1.8,2.3,2.4
Carl Johnson,"PG, SG",771,27.5,31.1,nan,nan,nan,nan,nan
Deondre Bourne,"G, PG",649,29.5,31.1,nan,9.1,nan,nan,nan
Mario Whitley,nan,580,26.4,30.4,3.0,16.1,3.0,2.3,2.2
Ethan Powell,G,461,22.0,30.3,3.3,4.4,3.8,3.1,nan
Taylor Cox,"PG, SG",639,29.0,30.2,5.2,7.6,2.5,2.2,2.9
Trendon Watford,F,880,24.4,30.1,3.9,13.0,1.7,3.9,2.9
Lucas Basilio,"F, C",422,20.1,30.0,0.8,18.0,2.2,5.2,5.6
Colin Rardin,G,371,14.3,29.2,6.7,8.2,2.8,4.1,5.3
Jimmy Archer,G,622,29.6,28.7,6.0,3.1,2.8,2.1,1.2
JEREMIAH CUDE,nan,655,28.5,28.4,7.3,18.3,nan,3.1,nan
Marcus Nafziger,"G, F",703,30.6,28.4,nan,14.6,nan,nan,3.1
Tyree Crankfield,G,786,27.1,28.3,5.4,4.3,nan,5.6,3.5
Sigi Avalos,nan,348,13.9,28.0,8.6,nan,3.5,2.6,1.2
Hunter Baker,nan,833,30.9,27.9,3.0,3.2,2.1,3.8,2.2
Cameron Hamilton,PG,757,27.0,27.6,3.1,5.0,3.8,2.9,3.1
Dawson Maus,"G, SF",833,29.8,27.6,2.3,5.5,1.6,nan,3.0
Jack Nunge,"F, C",742,26.5,27.6,nan,14.0,nan,nan,nan
Damezi Anderson,"SG, SF",616,28.0,27.5,1.6,8.7,2.4,2.8,2.0
Ulysses Williams,"G, F",682,24.4,27.3,nan,nan,nan,nan,3.8
Andre Kelly,"C, W",764,28.3,27.2,3.0,17.2,1.0,3.3,2.6
Clayton Christian,F,708,28.3,27.2,1.3,8.5,1.5,3.2,2.6
James Nelson,nan,614,26.7,27.0,3.7,10.4,2.7,nan,nan
Quentavious Dean,"SG, SF",832,28.7,27.0,2.7,5.1,2.0,2.8,2.0
Musa Jallow,"SF, PG",631,28.7,26.9,3.4,10.6,2.0,4.0,3.9
Jeff Simmons,"PG, SG",603,25.1,26.7,3.1,nan,1.7,4.0,2.5
Anthony Mathis,PG,794,29.4,26.6,4.1,5.0,2.5,3.7,2.9
Christian Harvey,"PG, SG",730,29.2,26.4,5.0,4.2,3.0,3.6,nan
Elias Ballstaedt,"PG, SG",651,28.3,26.3,3.7,11.6,2.1,4.5,3.7
Zach Gunn,nan,680,26.2,26.0,2.6,10.4,1.1,2.5,2.8
Marcus Loadholt,G,675,25.0,25.9,2.9,6.1,3.1,4.7,2.4
Darius (JuJu) Williams,nan,343,13.7,25.7,0.8,19.3,2.9,3.5,5.2
Brendan Newton,"C, C",975,24.4,25.6,2.0,19.5,1.2,2.3,3.7
Joel Neff,"PG, G",1070,28.2,25.5,3.9,10.7,2.1,3.6,2.2
